BTC,ETH,USDT,BNB,USDC,BUSD,XRP,DOGE,ADA,MATIC,DOT,DAI,LTC,SHIB,TRX,SOL,UNI,AVAX,LINK,LEO,WBTC,ATOM,ETC,XMR,XLM,BCH,ALGO,CRO,FIL,QNT,NEAR,VET,OKB,FLOW,HBAR,ICP,HT,EGLD,CHZ,EOS,USDP,THETA,XTZ,AAVE,SAND,BSV,TUSD,MANA,AXS,KCS,MKR,ZEC,CAKE,GUSD,PAXG,KLAY,FTM,SNX,NEO,DASH,MINA,FEI,RUNE,BNX,GT,NEXO,CRV,LDO,BAT,STX,HNT,1INCH,CSPR,LRC,AR,ZIL,ENJ,DCR,KAVA,CELO,XEM,XDC,CVX,HOT,BAL,ROSE,BTG,WAVES,RVN,TFUEL,YFI,KSM,QTUM,GNO,GLM,IOTX,ANKR,JST,POLY,KDA,LPT,RSR,XCH,ONE,SUSHI,XYM,ABBC,Hive,OMG,ZRX,IOST,ICX,FLUX,WOO,AMP,BORA,AUDIO,STORJ,WAXP,SCRT,ZEN,SXP,EWT,RNDR,VGX,CEL,DGB,INJ,UMA,SKL,SLP,REN,LSK,CVC,MOB,KNC,PUNDIX,TRIBE,MED,REQ,API3,WIN,RLC,OCEAN,PYR,CELR,DAO,CKB,XPRT,COTI,METIS,SYS,ANT,SNT,MBOX,HEX,STETH,FRAX,WBNB,BTCB,HBTC,XAUT,FTT,USDJ,DFI,TEL,LUSD,RPL,SAFE,EURS,VERI,WEMIX,DEXE,ERG,ANY,DESO,CFG,CEEK,FXS,KEEP
35813.8125,1937.066772,1.00038898,226.4864044,1.000046015,0.999059022,0.580461979,0.072118998,0.358631015,0.732545018,4.889389038,0.99792099,66.4573822,0.000008,0.096245997,52.00047302,0.000215,19.04480743,13.53191853,3.939645052,35949.125,8.249315262,18.15302658,159.2556,0.113824002,217.1041718,0.124429002,0.084654003,4.221436977,95.33059692,1.759523988,0.019362001,57.09043884,0.600053012,0.058775,4.111048222,2.983293057,40.0025444,0.069187999,0.650076985,0.998385012,0.864969015,0.76968497,84.95614624,0.368209988,44.57612228,0.997740984,0.378412008,5.52063179,7.016269207,1380.828003,26.94985771,2.263170004,0.995092988,1978.932007,0.175818995,0.283654004,3.251552105,10.14817715,28.17344856,0.581169009,0.998575985,4.917240143,27.65275192,4.26597023,0.723469973,0.523598015,2.223071098,0.197817996,0.002706,2.01374507,0.325082004,0.032086,0.197851002,7.27391386,0.019669,0.257160008,14.23376846,0.700649023,0.48931399,0.033523999,0.049720001,3.385375023,0.000436,3.452444077,0.064145997,15.09029293,1.906288028,0.016162001,0.040793002,7592.480469,22.14717484,2.907180071,186.37854,0.226820007,0.021584,0.023289001,0.029301001,0.178451002,0.555106998,6.303205013,0.002206,25.66802406,0.000525,0.95846802,0.027081,0.029686,0.32802701,0.569146991,0.37323001,0.008367,0.235343993,0.38271901,0.205920994,0.002235,0.131694004,0.170563996,0.689631999,0.059115,0.328348994,9.348763466,0.319947004,2.305710077,3.089070082,0.132796004,0.216481999,0.007175,14.30385971,1.63330102,0.051553,0.002285,0.051424,0.976173997,0.109203003,0.491421014,0.715861976,0.471453995,0.288123012,0.011223,0.077269003,1.286703944,0.000065,1.330515027,0.428584009,5.740931988,0.013432,0.892650008,0.00306,0.262540013,0.044362001,17.20343781,0.091835998,4.94584322,0.037749998,0.239831999,0.005295,1944.662109,0.998944998,225.9483643,35893.05469,38870.20313,1998.239502,3.290904045,1.126937985,0.253266007,0.002383,0.993938983,25.70826149,0.040445,1.083932042,24.58083344,1.761214972,3.062577009,1.194049954,2.35353899,10.26204014,0.453471005,0.042351,6.578165054,0.105242997
37432.33984,2064.425293,1.000337958,236.1365967,0.999981999,1.000025034,0.611899018,0.075783998,0.380659998,0.773532987,5.172864914,0.999894023,68.70558929,0.000008,0.101236999,57.5885582,0.000225,20.79675865,14.23640823,4.058052063,37409.96484,8.814624786,19.00896454,163.2819824,0.118130997,224.0798492,0.132398993,0.094535001,4.474741936,98.12766266,1.826028943,0.021015,58.1484375,0.639658988,0.062504001,4.444402218,2.979104996,43.45189667,0.072370999,0.678291977,1.000452995,0.951457977,0.808147013,95.17430878,0.390964001,46.79280472,0.999431014,0.404684007,5.897769928,7.533539772,1467.264404,28.45622826,2.455229998,0.998556018,1981.665771,0.206606999,0.298330009,3.428651094,10.69056892,29.17227554,0.625819027,1.002576947,5.804975033,28.69513702,4.258768082,0.74811101,0.584179997,2.608196974,0.208280996,0.002736,2.358511925,0.352508009,0.032976002,0.208199993,7.830636978,0.020687001,0.274295002,14.69901752,0.746780992,0.51779902,0.035813998,0.050584,3.763111115,0.000464,3.68812108,0.071120001,15.22673702,2.062635899,0.017074,0.043021999,8256.446289,23.79742432,3.061825037,198.2629089,0.239785999,0.024679,0.024811,0.031362999,0.182080999,0.595012009,6.463468075,0.002387,26.31681824,0.000531,1.088765025,0.027664,0.029081,0.348549008,0.607200027,0.404430986,0.008779,0.251778007,0.411435008,0.222280994,0.002494,0.138612002,0.180805996,0.751143992,0.062314998,0.342817992,9.909179688,0.340227008,2.60404706,3.351340056,0.145835996,0.227579996,0.007543,16.05778503,1.811761022,0.053045999,0.002374,0.054494999,1.029580951,0.115249999,0.521592021,0.733362019,0.50277102,0.300969988,0.011733,0.080539003,1.37183404,0.000068,1.470546007,0.454840004,6.444838047,0.014163,0.912881017,0.003204,0.275353998,0.047083002,19.01566124,0.096674003,5.25121212,0.040392,0.260598987,0.006084,2061.879395,0.999841988,236.1774139,37431.33984,38870.20313,1994.053589,4.460337162,1.127982974,0.26177001,0.002679,0.994624972,28.66822815,0.042197999,1.086858988,25.94979095,1.79045105,3.359623909,1.242871046,2.471385002,10.69371223,0.50277698,0.04479,7.257684231,0.110343002
37289.62109,2062.210693,1.000141978,233.7658081,0.999956012,1.000074029,0.620242,0.076200001,0.386675,0.772937,5.133637905,0.999686003,69.51245117,0.000008,0.102084003,56.59936905,0.000224,20.67244911,14.4020319,4.089418888,37258.78906,8.74900341,18.91936874,166.0904083,0.117239997,225.2827454,0.130608007,0.092344001,4.490414143,98.90623474,1.808123946,0.021256,58.0683136,0.631303012,0.061599001,4.602666855,2.95025301,43.99465179,0.073980004,0.674360991,1.002187014,0.942874014,0.813746989,95.97730255,0.397527009,46.75346756,0.998696983,0.405461997,5.841884136,7.767385006,1472.396851,28.80818558,2.393891096,0.998057008,1979.655762,0.217002004,0.297621995,3.365278006,10.98736,29.61606407,0.688620985,1.000807047,5.489204884,27.93928909,4.332627773,0.749867976,0.577854991,2.479069948,0.210987002,0.002764,2.311749935,0.359118015,0.033564001,0.211316004,7.685293198,0.020964,0.275826007,14.30093288,0.763805986,0.522733986,0.035675,0.049784001,3.723987103,0.000472,3.695642948,0.070978999,15.30410576,2.091140032,0.016991001,0.042897999,8590.738281,24.34222794,3.068849087,197.6708527,0.237642005,0.025248,0.024503,0.031358,0.190413997,0.589709997,6.477495194,0.002403,26.07119751,0.000541,1.243199945,0.027474999,0.029283,0.346891999,0.608237982,0.425484985,0.00877,0.254539996,0.416988999,0.222684994,0.00247,0.139773995,0.180722997,0.755101979,0.061432,0.351215988,9.946759224,0.346731007,2.516474009,3.216106892,0.140279993,0.231257007,0.00744,15.1325407,1.886343002,0.051654,0.002309,0.054450002,1.247419953,0.112650998,0.514063001,0.727784991,0.51710701,0.285263002,0.011704,0.080998004,1.386551023,0.000068,1.407809973,0.43442601,6.132511139,0.014124,0.923090994,0.003213,0.268045008,0.048514001,18.70278549,0.097002,5.237490177,0.040734001,0.257905006,0.006196,2054.02124,0.999330998,233.681076,37323.20313,37605.77344,1998.538818,4.309065819,1.126813054,0.258531004,0.002582,0.994660974,28.30452919,0.042040002,1.086925983,24.6867466,1.793980002,3.411556006,1.240141988,2.482290983,10.67895412,0.568310022,0.045660999,7.164595127,0.111858003
37720.28125,2081.1521,1.000352979,232.9009552,0.999632001,1.000264049,0.621881008,0.078217,0.386213005,0.759968996,5.243341923,1.000028014,70.73595428,0.000008,0.104721002,56.86643982,0.000227,20.88572884,14.46033001,4.090913773,37694.64453,8.903089523,19.20767593,170.4581146,0.118009999,226.5084381,0.133513004,0.097543001,4.640890122,99.17556,1.836541057,0.021284999,58.08928299,0.645595014,0.062316999,4.594686985,2.930916071,47.03495407,0.074798003,0.683781028,0.999181986,0.990441024,0.823952019,98.93132782,0.406179011,47.93297577,0.999337018,0.413390011,5.956829071,7.854372025,1457.40332,29.57975388,2.379360914,1.002423048,1985.716553,0.202980995,0.301791012,3.589317083,11.0254097,30.12584114,0.749480009,0.997394979,5.433290005,29.57313347,4.285347939,0.762872994,0.588961005,2.500250101,0.215504006,0.002769,2.500135899,0.358226001,0.033358999,0.216894001,7.797163963,0.02104,0.280313999,14.39410782,0.768191993,0.535467982,0.036281001,0.049973,3.787569046,0.00047,3.814465046,0.073637001,15.26329327,2.106719017,0.017631,0.043699,8680.258789,25.0068264,3.138612986,204.2100677,0.242358998,0.025214,0.025017001,0.031709999,0.189669997,0.603789985,6.464199066,0.002516,26.06404114,0.000543,1.205960035,0.027822999,0.029944999,0.350589991,0.634114981,0.435184002,0.008856,0.258857995,0.445596993,0.221632004,0.002519,0.140961006,0.189631,0.744315982,0.062817,0.372949004,10.16692829,0.349646986,2.457845926,3.386619091,0.141028002,0.233712003,0.0076,15.61156559,1.866521001,0.049155001,0.002334,0.057464998,1.277521014,0.114676997,0.536813974,0.727231979,0.521834016,0.318886995,0.011846,0.081459001,1.415213943,0.00007,1.572381973,0.451851994,6.366650105,0.014891001,0.905180991,0.003295,0.263336986,0.05122,19.06771088,0.099526003,5.297729969,0.042682,0.269382,0.006465,2079.364502,0.998678982,232.8488312,37741.12891,36304.94531,2004.419434,4.366314888,1.127946019,0.256460011,0.002532,0.993752003,28.40937424,0.042558,1.089990974,24.4738121,1.821921945,3.593323946,1.240141988,2.487365007,10.93937778,0.640847981,0.047672,7.450862885,0.111167997
37796.79297,2084.413086,1.000478983,234.4399414,0.99988699,1.000259996,0.623444021,0.078955002,0.394811004,0.779290021,5.330086231,1.00010097,71.83336639,0.000008,0.108810999,58.84648895,0.000227,21.32732391,14.75627708,3.972589016,37755.01563,9.47957325,19.43523979,172.0189819,0.120958,227.5141296,0.140368,0.097384997,4.779504776,104.6620178,1.886644006,0.022190999,58.36724091,0.683703005,0.063538,4.720011234,2.923064947,46.64771652,0.077039003,0.701038003,0.997717977,1.015956998,0.84799403,99.50408173,0.429037005,47.76070786,0.999125004,0.463265002,6.327459812,7.835071087,1457.854736,30.09011459,2.416871071,1.000643015,1983.843872,0.220204994,0.317662001,3.636902094,11.30347919,31.12613297,0.802251995,0.997171998,5.438621044,31.61300278,4.215474129,0.769155979,0.597783983,2.500734091,0.220506996,0.002864,2.7019279,0.371095985,0.033835001,0.222605005,7.885406017,0.021436,0.294111997,14.43797398,0.79083699,0.558484018,0.036729001,0.050189,3.792476893,0.000468,3.819803953,0.077895001,15.08837128,2.172034025,0.018054999,0.044608999,8844.224609,26.08420944,3.353779078,202.6259003,0.243100002,0.02537,0.025434,0.032109,0.190056995,0.645281971,6.701570034,0.002573,26.46480942,0.000544,1.214331031,0.028103,0.030410999,0.358042002,0.644710004,0.428723007,0.009,0.261954993,0.497245014,0.227706,0.002526,0.141017005,0.196298003,0.742873013,0.064497002,0.378744006,10.4164629,0.353139997,2.618678093,3.462944031,0.141600996,0.250515997,0.007792,17.13609505,1.883875012,0.04764,0.002428,0.059039999,1.302564025,0.114453003,0.566969991,0.732636988,0.515073001,0.316689014,0.012028,0.085337997,1.475343943,0.000071,1.548660994,0.464332014,6.508808136,0.015126,0.910151005,0.003389,0.26671201,0.053702999,18.97388458,0.102422997,5.327280045,0.042507,0.282575995,0.006416,2076.108154,0.999131978,234.3703003,37830.53906,39959.84766,2000.578857,4.207386017,1.128468037,0.257642001,0.002581,0.992556989,28.63117981,0.106532998,1.091604948,25.5194397,1.818223953,3.507472038,1.186297059,2.60601902,10.89749718,0.651645005,0.048565,7.410383225,0.111593999
37479.12109,2063.286133,1.000211,232.0471954,0.999867976,0.999689996,0.616819024,0.078704,0.388184995,0.763015986,5.325129032,0.999674022,70.05899048,0.000008,0.107854001,57.6427002,0.000285,21.11045837,14.78901386,3.992870092,37466.26172,9.930932999,19.11562729,169.543045,0.120006003,226.910141,0.136327997,0.095050998,4.600481033,100.8971634,1.828420043,0.022418,57.60861206,0.688706994,0.062921003,4.664306164,2.910399914,45.23373413,0.075186998,0.700001001,0.993041992,0.981226981,0.842040002,98.01864624,0.424831003,46.6696434,0.99803102,0.450511009,6.724990845,7.802206993,1488.257202,29.56115913,2.336184025,0.998735011,1984.418091,0.208094999,0.310232014,3.444624901,10.90549278,30.78123474,0.754947007,1.015174985,5.273227215,30.98056412,4.227460861,0.755595982,0.581521988,2.501137018,0.215608001,0.00307,2.548051119,0.355843008,0.033401001,0.220223993,7.718500137,0.021202,0.311830998,14.38040638,0.797142983,0.54065901,0.036208,0.048916999,3.712138891,0.000464,3.801696062,0.080959,14.98786831,2.136104107,0.017927,0.043469001,8532.237305,24.99259186,3.215534926,199.379837,0.244887993,0.025165001,0.025165001,0.033482,0.190482006,0.610590994,6.400639057,0.002569,25.83622551,0.000541,1.189986944,0.027117999,0.030657001,0.350223988,0.648239017,0.401345015,0.009001,0.257865995,0.516080022,0.224307001,0.00245,0.139319003,0.192321003,0.736810982,0.062449001,0.387733996,10.38539314,0.344915003,2.536218882,3.316093922,0.157879993,0.262284994,0.007586,17.14642715,1.838930965,0.045887999,0.002519,0.058316,1.220374942,0.112724997,0.62233299,0.740949988,0.519322991,0.313268006,0.011781,0.083457999,1.461617947,0.00007,1.52717495,0.45033899,6.355966091,0.015021,0.881964982,0.00335,0.273395002,0.057300001,18.41113472,0.104179002,5.278957844,0.042527001,0.277305007,0.00617,2058.109863,0.998533011,231.9092865,37476.02344,40290.45313,1998.889404,4.011421204,1.126288056,0.254000992,0.00255,0.993110001,27.47731209,0.101007998,1.09020102,24.98493958,1.81467998,3.430375099,1.181478977,2.550525904,10.78133106,0.647970974,0.051509999,7.285356045,0.110813998
37254.16797,2027.417358,0.999979973,227.4214783,0.999998987,1.000247955,0.604152978,0.078787997,0.37835899,0.743095994,5.161478043,1.000161052,69.24233246,0.000008,0.102099001,55.06462097,0.001334,20.3587532,14.20132828,3.980432034,37099.24609,9.305075645,18.56444168,165.5349274,0.116518997,223.3904266,0.131848007,0.091511004,4.538297176,99.32444763,1.781286001,0.021516001,56.57397842,0.660965979,0.061558001,4.474946022,2.774859905,43.96572876,0.073128,0.675754011,0.994210005,0.953505993,0.807482004,96.14156342,0.405988991,45.47443771,0.996981978,0.440324992,6.865279198,7.624954224,1477.509888,28.78805161,2.195148945,1.000954986,1999.215088,0.202610001,0.296335012,3.290994883,10.73923492,29.78739548,0.702006996,0.998552024,5.445353031,29.86076546,4.224719048,0.747444987,0.559270978,2.363940001,0.208780006,0.002861,2.515165091,0.343818009,0.032389998,0.213882998,7.46693182,0.020684,0.298844993,13.84243774,0.763970971,0.520938993,0.035085999,0.049617998,3.621994019,0.00045,3.620430946,0.081920996,15.17174816,2.076347113,0.018377001,0.042190999,8446.335938,24.41965294,3.046428919,193.5045166,0.234089002,0.023943,0.024096999,0.031429999,0.182001993,0.617331982,6.252048016,0.002517,25.47583771,0.000539,1.227234006,0.027065,0.030446,0.37104401,0.623934984,0.391375989,0.008624,0.247275993,0.559584975,0.214754,0.002411,0.143563002,0.184983999,0.769111991,0.060430002,0.378396004,9.798319817,0.334585995,2.51374197,3.168850899,0.146813005,0.239919007,0.007378,16.65721703,1.815790057,0.044381,0.002414,0.057326,1.170835018,0.108718999,0.579828024,0.708194017,0.503104985,0.313748986,0.011539,0.082957,1.409647942,0.000068,1.458513975,0.432098001,6.043434143,0.014566,0.868215978,0.003161,0.258949012,0.054575,17.65695,0.131628007,5.166268826,0.040316999,0.265248001,0.005908,2021.337646,0.999541998,227.3153687,37225.07031,40236.0625,2016.961792,3.601241112,1.12448597,0.244398996,0.002415,0.995012999,26.96855927,0.078404002,1.093296051,21.58786011,1.82880795,3.299957991,1.181620956,2.439258099,10.68477631,0.608927012,0.048473001,7.276134968,0.106236003
37831.08594,2049.338135,1.000377059,229.6929626,0.999913991,1.000483036,0.611422002,0.081009001,0.385623992,0.748261988,5.270678043,0.999553025,69.73725128,0.000008,0.103042997,58.19437027,0.001355,20.6536274,14.51968193,3.902647018,37757.50781,9.246330261,18.8386898,167.7353516,0.118414998,223.4595337,0.133092001,0.092664003,4.533873081,99.81828308,1.819236994,0.021614,56.68924713,0.666345,0.061177,4.584682941,2.848151922,43.86788559,0.073046997,0.678102016,0.998815,0.96015501,0.813965023,96.94585419,0.414119005,46.12289047,0.998616993,0.443821997,6.78115797,7.745648861,1486.189941,28.97585106,2.243019104,1.001487017,2022.224731,0.20115,0.317185015,3.402407885,10.92551708,30.01334763,0.740022004,0.986036003,5.98656702,30.2366333,4.221633911,0.750913978,0.562139988,2.337621927,0.211390004,0.002755,2.773900032,0.343333006,0.032756999,0.216426,7.929377079,0.020795999,0.299268007,13.92426205,0.763906002,0.528665006,0.035353001,0.049123,3.625818968,0.000461,3.677129984,0.085239001,15.09721184,2.104985952,0.019264,0.043200001,8473.795898,24.40343094,3.054732084,197.3506012,0.241650999,0.024502,0.0243,0.031404998,0.187742993,0.615540028,6.306743145,0.002665,25.38796425,0.000537,1.236966014,0.027139001,0.030283,0.365143001,0.643563986,0.395871997,0.008712,0.247844994,0.540363014,0.221536994,0.002467,0.143461004,0.189089,0.765191019,0.061283998,0.384764999,9.95811367,0.339249998,2.593409061,3.306746006,0.151079997,0.247547999,0.007512,16.57416916,1.945539951,0.043573,0.002436,0.057907999,1.242063046,0.110091001,0.58673197,0.710240006,0.519010007,0.318798989,0.01173,0.082647003,1.475690007,0.00007,1.478628039,0.439880014,5.978549957,0.014933,0.879697979,0.003265,0.254034013,0.056148998,17.88041878,0.138597995,5.215899944,0.041223999,0.264474005,0.006096,2044.804077,0.99920702,229.6438751,37851.375,40029.71875,2044.74585,4.118155003,1.124511957,0.246848002,0.002453,0.994984984,27.67498207,0.863074005,1.091279984,21.52525139,2.071197033,3.394381046,1.199319005,2.614439964,10.68233585,0.675333977,0.049047999,7.01296711,0.108162001
37858.49219,2029.929199,1.000219941,227.3427582,1.000040054,1.00010097,0.609358013,0.080592997,0.381776005,0.757696986,5.168088913,0.999716997,69.98934937,0.000008,0.103543997,59.2501297,0.001355,21.08641434,14.51172543,3.975188971,37756.57813,9.220938683,18.73579025,165.9646759,0.118582003,223.2935944,0.133871004,0.091155,4.433754921,98.21659088,1.80013299,0.021752,56.20963669,0.651736021,0.060141999,4.511673927,2.838577032,43.49041367,0.073535003,0.679989994,0.995387018,0.962925971,0.825290024,96.40060425,0.411383003,46.39788818,0.997874975,0.441174001,6.485968113,8.223416328,1522.147583,29.07549477,2.218405962,1.000535011,2024.512451,0.193263993,0.300817013,3.349483013,10.83123589,29.99241257,0.699141026,0.990958989,6.364192963,29.7921505,4.260302067,0.742094994,0.549546003,2.258363009,0.229227006,0.002834,2.896424055,0.342274994,0.034235001,0.219364002,7.73635006,0.021557,0.289707989,14.30726147,0.767868996,0.535309017,0.036471002,0.048990998,3.540404081,0.000454,3.650537968,0.085235,15.19879532,2.093662977,0.018565999,0.044840001,8288.726563,24.19669342,3.03877306,190.5358124,0.243691996,0.025626,0.024634,0.031088,0.189906001,0.599844992,6.2854352,0.002674,25.43562889,0.000543,1.197909951,0.026763,0.033213001,0.366136015,0.632858992,0.396443993,0.009312,0.250851989,0.538435996,0.213234007,0.002544,0.143158004,0.186771005,0.725894988,0.060899999,0.369132012,9.801623344,0.348132998,2.779160023,3.239403009,0.141762003,0.251881987,0.007507,16.7406292,1.941895962,0.042477999,0.002355,0.059388001,1.198050976,0.110790998,0.554536998,0.708434999,0.531319976,0.314732999,0.012104,0.083417997,1.443655014,0.000069,1.570412993,0.42621699,6.146278858,0.014538,0.890408993,0.003162,0.248073995,0.05824,18.09876823,0.123386003,5.173339844,0.040711999,0.27433601,0.006066,2027.640869,0.99909699,227.2524719,37800.97266,40773.75,2046.134888,4.095499039,1.125645995,0.247379005,0.002408,0.994508982,27.20607185,0.097998999,1.096151948,22.39089394,2.06665802,3.561948061,1.208019018,2.476409912,10.93561172,0.677004993,0.047949001,7.080423832,0.107771002
37712.74609,2052.556152,1.000156045,227.6838074,1.000005961,0.999961019,0.606357992,0.083416998,0.375894994,0.762516022,5.465794087,1.000062943,69.44557953,0.000008,0.103514999,59.24162292,0.001351,21.3868618,14.40443134,3.980276108,37718.01172,9.255597115,18.64030457,169.7877045,0.118312001,221.5819092,0.133596003,0.088905998,4.386086941,100.0488968,1.88085103,0.021376001,56.34084702,0.653774023,0.060240001,4.552927017,2.845297098,43.47877121,0.073013,0.679152012,0.999924004,1.011028051,0.832943976,98.23991394,0.408674985,46.30282593,0.998700023,0.432090014,6.368865967,8.006041527,1527.369385,29.48278236,2.281687021,0.999830008,2021.532471,0.187509,0.303550988,3.307719946,11.13570881,30.17253494,0.714056015,1.047621012,6.460411072,29.60980415,4.24165678,0.754284024,0.557709992,2.355611086,0.223251,0.002888,2.972704887,0.341259986,0.034841999,0.216192007,7.840738773,0.021808,0.285968989,14.41938972,0.765664995,0.534148991,0.035535,0.048447002,3.596966028,0.000469,3.66266489,0.087444998,14.68964005,2.071288109,0.018717,0.052994002,8257.322266,25.82514,3.026757002,190.0312805,0.239234999,0.025157001,0.026032999,0.030920001,0.190017998,0.599911988,6.380355835,0.00278,25.59236145,0.000541,1.273059964,0.02699,0.038067002,0.355448991,0.633060992,0.382793009,0.00914,0.251816988,0.541553974,0.214524999,0.002478,0.143138006,0.188401997,0.732942998,0.062355999,0.361270994,9.993548393,0.343555003,2.827913046,3.43146205,0.145770997,0.242864996,0.007583,18.39932632,1.933065057,0.042493999,0.002394,0.058506999,1.189550042,0.108948,0.552250028,0.718692005,0.51078701,0.312611997,0.011958,0.084160999,1.432502985,0.00007,1.47972095,0.473399013,6.152767181,0.014556,0.857253015,0.003168,0.233816996,0.056225002,19.90876389,0.123521,5.210780144,0.042647999,0.270063996,0.006033,2045.6521,0.999247015,227.6724548,37742.87109,40853.35547,2042.541382,4.124569893,1.124727964,0.247799993,0.002404,0.995025992,27.04325294,0.095925003,1.089122057,19.6129818,2.246342897,3.371301889,1.221047998,2.506232023,10.71553326,0.647140026,0.047718,7.125003815,0.112235002
38688.75,2087.139893,1.000185013,228.545639,0.999796987,0.999852002,0.61291498,0.083857,0.384202004,0.799495995,5.475039959,0.999752998,71.54496765,0.000008,0.103177004,59.80399704,0.001386,21.8613739,14.98322868,3.973028898,38655.78125,9.462126732,18.9723835,171.5686646,0.119794004,225.2168579,0.139235005,0.091921002,4.500547886,100.087822,1.893679977,0.022528,57.80143356,0.675767005,0.060878001,4.690368176,2.81908989,45.28438568,0.074111,0.689491987,0.999345005,0.997429013,0.842495024,100.2111435,0.415087998,47.60741043,0.999181986,0.439552009,6.498053074,7.90142107,1547.326294,29.77272415,2.334721088,0.998809993,2049.712646,0.189959005,0.314924985,3.420732021,11.19592857,30.65087509,0.754305005,0.977355003,6.459514141,29.19764519,4.27126503,0.778129995,0.571987987,2.386734009,0.226501003,0.002968,2.945086956,0.350881994,0.034232002,0.225904003,8.421515465,0.022043999,0.298379988,14.52490902,0.784117997,0.550167978,0.036754001,0.047974002,3.651707888,0.00047,3.815752029,0.083031997,15.09841633,2.141125917,0.018706,0.048710998,8462.825195,25.56893539,3.057199955,199.7489624,0.240857005,0.025207,0.025862001,0.031440001,0.188406006,0.602195978,6.34841919,0.002749,26.14852142,0.000549,1.236569047,0.027674001,0.041947,0.35818401,0.643266022,0.402108997,0.009366,0.255005986,0.546355009,0.222066,0.002479,0.143566996,0.190283999,0.745049,0.062374,0.360336989,10.1724329,0.349278003,2.799904108,3.551105022,0.147566006,0.242115006,0.007709,17.92449188,1.939689994,0.042854,0.002403,0.060313001,1.201922059,0.109636001,0.560543001,0.720112979,0.511125028,0.314352989,0.012295,0.085046001,1.488952994,0.00007,1.509806991,0.480607987,6.646300793,0.01487,0.88142699,0.003155,0.250808001,0.055943999,20.64306641,0.121123001,5.297801018,0.042808998,0.274058998,0.006313,2080.591797,0.999233007,228.4289093,38713.71484,40786.51953,2068.834473,4.129247189,1.124343991,0.248769999,0.002442,0.99584502,27.19119453,0.100900002,1.09028995,22.17814446,2.348242044,3.424792051,1.325674057,2.597193956,10.77990532,0.69836998,0.049605001,7.739442825,0.112313002
39476.33203,2165.704102,1.000363946,229.3008423,0.999952972,1.000138044,0.620975971,0.086278997,0.397798002,0.816215992,5.573881149,1.000005007,72.27222443,0.000009,0.103285998,63.83285904,0.000197,22.24107361,15.99424076,3.882498026,39422.72656,9.640364647,19.60057449,172.6784515,0.121633001,228.1851349,0.148065999,0.093206003,4.669559002,101.5774384,2.010616064,0.022910999,58.4848175,0.691215992,0.062481999,4.832186222,2.822992086,46.47345352,0.076658003,0.701371014,1.000735998,1.092352033,0.869036019,104.4188385,0.429253012,48.52377319,0.998867989,0.458227009,6.668023109,8.171530724,1541.489624,31.46224022,2.371684074,0.999710977,2044.981812,0.193507001,0.323762,3.651386023,11.75303555,31.89408302,0.759629011,0.980962992,7.091947079,29.59957695,4.280048847,0.783719003,0.609906018,2.429301977,0.236844003,0.002958,2.940903902,0.357587993,0.035080999,0.228015006,8.216794968,0.022189001,0.302175999,14.51772499,0.80457598,0.561679006,0.037209,0.048586,3.889096022,0.000491,3.940279961,0.086401001,15.45716858,2.190956116,0.019227,0.050042,8684.87793,25.98537445,3.135492086,207.8979645,0.244940996,0.02695,0.026343999,0.031762999,0.197525993,0.611714006,6.662621021,0.002849,26.16548538,0.000549,1.270303965,0.027819,0.042139001,0.364863992,0.660311997,0.41366601,0.009473,0.258717001,0.533802986,0.230939001,0.002517,0.145506993,0.194190994,0.755481005,0.063634001,0.364564002,10.47854042,0.357968003,2.83327198,3.638094902,0.146372005,0.250862002,0.007858,17.78420448,1.97251904,0.044789001,0.002456,0.06182,1.225412011,0.111746997,0.563014984,0.730836988,0.51571101,0.320450008,0.012351,0.086598001,1.569465041,0.000071,1.583374023,0.487425,6.762626171,0.015501,0.89349103,0.003338,0.244248003,0.056775,21.85513115,0.12545,5.495133877,0.043832,0.281971991,0.006349,2158.363037,0.999615014,229.1133881,39447.49609,42096.54688,2072.711182,4.253476143,1.123955965,0.250750989,0.002492,0.995720983,28.15876007,0.110118002,1.092793942,19.47270966,2.597174883,3.489897966,1.352496982,2.667292118,11.02784348,0.72182399,0.050347,7.919899941,0.116695002
